"CQ":2,"I":1,"N":[4512,8924],"X":[1,2],"A":26,"U":50,"TG":0,"DX":[-1,-2],"TD":[6,1],"TA":[13,11],"L":13769,"FLG":0,
"CQ":6,"I":2,"L":13769,"P":[0,0],"T":[0,0],"R":[0,0],"W":[0,0],"S":0,"D":0,"F":0,"N":[0,10000],"X":[0,0],"U":80,
"CQ":7,"I":3,"FT":4,"FY":1000,"TG":200,"TABSX":[0,200],"TPOW":0,
@LP:9,200,(1,3),(3,3),(2,6),P:(1,-3),(0,0),(0,2),(4,-2),(29,17),T:(7,51),(0,0),(-29,-9),37,S:(0,0),(81,0),(4,-2),
@LP:9,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(0,6),(5,1),(29,35),T:(7,52),(0,0),(-31,-2),39,S:(0,-111),(97,0),(5,1),
@LP:9,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(2,-4),(8,0),(36,24),T:(7,51),(1,0),(-36,-4),43,S:(0,106),(80,0),(8,0),
@LP:9,200,(1,3),(3,3),(2,6),P:(1,-3),(0,0),(-2,-2),(9,-3),(32,17),T:(8,51),(1,0),(-45,-9),54,S:(0,42),(101,0),(9,-3),
@LP:9,200,(2,3),(3,3),(4,6),P:(-1,-3),(0,0),(-2,0),(8,-6),(27,16),T:(8,51),(1,0),(-56,-11),65,S:(0,37),(68,0),(8,-6),
@LP:9,200,(2,1),(3,3),(4,2),P:(-1,1),(0,0),(0,4),(7,-5),(27,27),T:(8,51),(1,0),(-63,-6),72,S:(0,21),(63,0),(7,-5),
@LP:9,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(2,2),(8,-2),(33,34),T:(8,51),(1,0),(-65,-2),74,S:(0,10),(64,0),(8,-2),
@LP:9,200,(1,2),(3,3),(2,4),P:(1,-1),(0,0),(0,-4),(9,-3),(33,23),T:(8,51),(1,0),(-72,-6),81,S:(0,3),(68,0),(9,-3),
@LP:9,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(2,0),(12,-4),(40,23),T:(8,51),(2,0),(-76,-4),87,S:(0,0),(70,0),(12,-4),
@LP:9,200,(3,2),(3,3),(6,4),P:(-3,-1),(0,0),(-6,0),(9,-5),(23,23),T:(8,51),(1,0),(-87,-11),82,S:(0,-103),(71,0),(9,-5),
@LTC:3236,"FLG":10010100,
"CQ":2,"I":10,"N":[-9870,-1608],"X":[-1,1],"A":-99,"U":72,"TG":-15708,"DX":[8,51],"TD":[2,0],"TA":[-99,-2],"L":3236,"FLG":10000000,
"CQ":6,"I":11,"L":3236,"P":[0,0],"T":[3,3],"R":[0,0],"W":[0,0],"S":0,"D":0,"F":0,"N":[0,10000],"X":[0,0],"U":70,
"CQ":8,"I":12,"FT":4,"FY":10000,"TG":90,"TABSA":90,"TPOW":0,
@LP:12,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(-6,0),(0,0),(26,26),T:(7,53),(0,0),(4,4),3,S:(0,-103),(71,0),(0,0),
@LP:12,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(-6,0),(0,0),(26,26),T:(7,53),(0,0),(9,4),-1,S:(0,103),(69,0),(0,0),
@LP:12,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(-6,0),(0,0),(26,26),T:(7,53),(0,0),(11,2),-3,S:(0,51),(70,0),(0,0),
@LP:12,200,(0,2),(3,3),(0,4),P:(3,-1),(0,0),(3,-1),(3,-1),(36,23),T:(7,53),(-1,0),(15,4),-7,S:(0,39),(43,0),(3,-1),
@LP:12,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(-2,4),(4,2),(32,35),T:(7,53),(-1,0),(18,2),-10,S:(0,14),(53,0),(4,2),
@LP:12,200,(2,2),(3,3),(4,4),P:(-1,-1),(0,0),(-2,-4),(3,1),(27,24),T:(7,53),(-1,0),(27,9),-19,S:(0,1),(65,0),(3,1),
@LP:12,200,(2,3),(3,3),(4,6),P:(-1,-3),(0,0),(0,-2),(2,-2),(27,17),T:(7,53),(-1,0),(38,11),-30,S:(0,1),(64,0),(2,-2),
@LP:12,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(4,4),(5,-1),(39,28),T:(7,53),(-1,0),(40,2),-32,S:(0,-110),(79,0),(5,-1),
@LP:12,200,(1,0),(3,3),(2,0),P:(1,3),(0,0),(-2,2),(6,2),(35,35),T:(7,53),(-1,0),(42,2),-34,S:(0,93),(90,0),(6,2),
@LP:12,200,(4,1),(3,3),(8,2),P:(-5,1),(0,0),(-6,-2),(1,3),(16,31),T:(7,53),(0,0),(54,11),-45,S:(0,51),(80,0),(1,3),
@LP:12,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(6,0),(2,4),(33,31),T:(7,53),(0,0),(58,4),-49,S:(0,49),(32,0),(2,4),
@LP:12,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(0,0),(3,5),(33,31),T:(7,53),(0,0),(63,4),-56,S:(0,24),(32,0),(3,5),
@LP:12,200,(1,3),(3,3),(2,6),P:(1,-3),(0,0),(0,-4),(4,2),(33,19),T:(7,53),(-1,0),(72,9),-64,S:(0,-114),(78,0),(4,2),
@LP:12,100,(2,2),(3,3),(8,8),P:(-5,-5),(0,0),(-6,-2),(-1,-3),(14,11),T:(7,53),(-1,0),(81,9),-73,S:(0,97),(77,0),(-1,-3),
@LTC:2736,"FLG":10010100,
"CQ":2,"I":13,"N":[9995,342],"X":[0,0],"A":87,"U":74,"TG":15708,"DX":[8,53],"TD":[-1,0],"TA":[87,2],"L":2736,"FLG":10000000,
"CQ":8,"I":14,"FT":4,"FY":10000,"TG":90,"TABSA":177,"TPOW":0,
@LP:14,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(-6,-2),(0,0),(26,26),T:(8,53),(0,0),(4,4),-84,S:(0,97),(82,0),(0,0),
@LP:14,200,(0,0),(3,3),(0,0),P:(3,3),(0,0),(-6,-2),(0,0),(26,26),T:(8,53),(0,0),(4,4),-84,S:(0,50),(79,0),(0,0),
@LP:14,200,(6,1),(3,3),(12,2),P:(-9,1),(0,0),(-6,-2),(0,0),(26,26),T:(7,53),(1,1),(20,15),-79,S:(0,24),(81,0),(0,0),
@LP:14,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(3,1),(3,1),(36,29),T:(7,53),(1,0),(22,2),-77,S:(0,9),(86,0),(3,1),
@LP:14,200,(0,1),(3,3),(0,2),P:(3,1),(0,0),(0,0),(6,2),(37,29),T:(7,53),(0,0),(24,2),-75,S:(0,122),(158,0),(6,2),
@LP:14,200,(1,1),(3,3),(2,2),P:(1,1),(0,0),(-2,0),(7,3),(33,29),T:(7,53),(0,0),(29,4),-70,S:(0,78),(124,0),(7,3),
@LP:14,200,(2,2),(3,3),(4,4),P:(-1,-1),(0,0),(-2,-2),(6,2),(28,23),T:(7,53),(0,0),(38,9),-61,S:(0,33),(136,0),(6,2),
@LP:14,200,(3,4),(3,3),(6,8),P:(-3,-5),(0,0),(-2,-4),(3,-3),(22,10),T:(7,53),(0,0),(53,15),-45,S:(0,34),(101,0),(3,-3),
@LP:14,200,(4,3),(3,3),(8,6),P:(-5,-3),(0,0),(-2,2),(-2,-6),(14,13),T:(7,53),(0,0),(69,15),-30,S:(0,34),(67,0),(-2,-6),
@LP:14,100,(5,0),(3,3),(20,0),P:(-17,3),(0,0),(-12,6),(-19,-3),(0,31),T:(7,55),(2,1),(80,11),-18,S:(0,17),(66,0),(-19,-3),
@LTC:1935,"FLG":10010100,
"CQ":2,"I":15,"N":[818,-9967],"X":[0,-3],"A":175,"U":66,"TG":15708,"DX":[7,55],"TD":[2,0],"TA":[87,2],"L":1935,"FLG":10000000,
"CQ":3,"I":16,"L":1935,"P":[0,0],"T":[3,3],"R":[0,0],"W":[0,0],"S":0,"D":1,"F":40,"N":[818,-9967],"X":[0,-3],"U":66,

SLIP at last turn
